one,two,three,four,key
1.617485133,0.3251013314,-0.5600421072,0.944086449,P
0.2683480571,-0.3730197283,0.4331404181,-0.8682857732,A
0.5994105567,-1.053006368,-0.06124650047,0.8909217208,Q
-1.767323553,0.5646825631,-0.2746116617,-0.17466649,U
0.007588639803,1.506446748,1.903477612,0.4161041686,V
-0.1099624645,-0.9201166281,1.823191727,-1.427934786,U
0.645940279,0.4412831648,0.7242788862,0.7267945576,8
1.189912778,-0.4536007083,1.207129243,-0.2417849956,R
1.209582608,0.6513520412,0.384909739,0.5601298999,N
-0.8350331463,0.1868141484,0.09942077914,-0.5407640536,D
0.923118168,-1.349525136,1.986288849,1.099943935,6
-0.1694211485,1.093335155,-0.04765207052,-0.08570512527,E
-0.367094823,-0.7642366424,0.5258764505,0.3580303214,4
-1.150006932,0.8249406002,-0.8715908998,0.05812375786,Q
1.497399862,-0.8193341598,0.01739229391,-0.03731388312,X
-0.3178084328,1.235653052,0.1291194623,-0.750614455,V
0.8953244769,1.738289406,-0.7894961654,1.56141462,O
-2.323375944,-0.08648408101,-0.9378112326,0.9755000709,L
0.7498569644,-1.469870674,2.674433774,-0.8350177566,L
-0.6316109551,-0.8288621359,-0.1205939314,-1.000736778,J
-0.722216454,-0.5076158538,0.2527003061,-0.1969345319,I
-1.12139973,-0.8300735039,-1.556150567,1.372112489,1
1.255334255,-0.09154850985,-1.092049642,1.431610434,V
-2.088979558,-1.03384019,-0.1757096669,-0.0449589141,I
-0.5938358223,-0.1255923997,-0.148472855,0.8242934523,U
-0.8533714155,-1.050392037,-1.636552187,-0.5314991249,D
0.184960337,0.7242808951,-1.303613781,0.04278319677,P
-0.2342293569,-2.156776208,0.6651542625,0.6521848957,4
-0.5429950399,0.3913231006,-0.6236189725,-0.6380908457,8
1.036986148,0.4996770254,1.148363707,-0.4671389732,K
0.7627133949,-0.3379457545,-0.2394130161,-0.6627946344,S
0.7499772521,0.7125381941,1.001916898,-0.9965231674,1
0.171084491,-0.2554902092,0.1020482569,-0.3164825147,S
1.9325253,0.2463128402,-0.1410268116,-0.5301622284,5
-1.057745091,-0.9749244068,-0.1381636681,0.5074942744,X
1.450925293,-0.7576983876,-0.09535204572,-0.7832424783,Y
-0.8514919603,0.5318300814,-0.0008848328743,1.090088448,9
-1.455229926,-1.651306421,0.1769411625,0.8720481444,Y
1.614927373,-1.213212044,-0.4812530852,-0.4170135455,D
-0.0844707071,-0.2773502514,1.45142975,0.08476407374,L
-0.5181126395,0.226027523,-0.5117960047,-0.9191898013,Y
-0.9728658158,1.004205108,0.1202331413,0.04202459975,T
2.833891463,-2.101260366,-0.429481838,-0.4635150499,G
-0.1282703498,-0.5433795579,-0.2218729143,-1.029007,L
1.247967266,0.1288503099,-1.559185434,0.04422253593,T
0.2738322077,0.5220740122,-0.30834208,2.699276267,F
0.7020121399,0.7117244335,1.163335539,0.2963425656,T
-1.016164339,-0.354133699,0.3449640622,-0.9917171458,V
1.063248827,-1.609780165,1.585452342,0.266229477,6
-0.3450918558,-1.783732552,0.995363381,-0.1331273524,G
0.5802729112,0.8581697346,-0.4115938343,0.2370327696,D
0.2422513801,-0.01457250022,-0.5464322498,0.3298563221,C
0.3996901187,1.883216781,-0.5675222959,0.4066231154,I
-0.3882452855,1.919551779,-0.9050669368,0.6783311504,B
0.5337438896,1.906746014,0.543798075,-1.308828029,X
-0.9783006449,-0.9365826463,0.09040915339,-0.2182799136,E
0.3394423446,-0.280249622,-1.007011856,-2.80808361,W
-1.670403652,0.07666466901,1.298030201,-0.7633842294,E
0.6737091739,1.492748742,0.5479740228,-0.2145300432,L
-0.8604143922,-1.054173176,-0.2139060712,2.004594044,M
-0.6971030881,0.4824587279,-0.6182692895,0.4683254604,F
-1.595699258,0.747178515,0.4393217344,0.3759151838,X
0.6408641633,-0.9288226349,0.1393555785,-0.7403319518,C
0.5046423715,0.08130116158,-0.5246307746,0.1220693949,U
-1.560576355,-1.408741302,0.5446408102,0.9395803995,T
0.8769470722,0.9693917787,-1.06937456,0.1732871566,W
-0.9957476665,-0.9623851946,1.25743133,-0.6316455606,2
0.5002355498,-0.8911894474,0.4633037116,-0.3945012314,Y
-2.687334524,-0.2409969732,-0.5880669564,-0.3556819658,T
1.112291925,-0.0268625158,-0.1440766584,0.3643605112,W
0.2361829015,0.1130433213,-1.38045375,0.02879233251,3
-1.093494191,-0.9465624973,0.1493823523,-0.1904544242,2
0.6764502486,0.9045763468,0.8546212678,0.323596422,D
1.841711739,0.4396311563,-1.265121509,-0.7130287437,A
-1.128605278,-0.4989730142,-0.07996282988,0.176692485,I
0.7678571315,-0.5116534891,-2.18141436,-0.2251510273,C
2.219223395,-1.507157866,0.9014989482,0.4741511484,X
-0.03043887059,0.9124981331,1.780497295,0.4371216189,Z
1.03866082,-0.3905889864,1.521633985,1.431298779,2
-0.5628476999,0.630243211,-0.05507670741,-2.031741999,2
-0.8381908938,1.910500592,1.784924481,-0.1289319487,V
0.2896296489,1.530672907,-1.678070101,1.18281869,E
-0.4583333864,1.229671569,-0.0380868637,0.9613704892,J
0.6072709197,-1.161727669,1.128580891,0.4779471741,H
1.136750961,-0.6172444982,-0.1032249283,1.273974709,B
-0.4993570012,0.08241765149,0.8863254304,-0.8893499325,H
-0.05307863311,-0.4319091647,-0.8197099014,-0.1843825516,8
0.5543888577,-3.415448082,-1.008007947,0.09563643618,M
-0.4375179059,1.416218008,-1.223695605,-0.9830905165,X
-0.5622070561,0.2664324026,0.2822174858,-0.5724166526,M
0.2823790648,0.2612551255,0.3897001266,-1.350305454,G
1.03683079,0.4179894926,-0.2034459783,0.4837986762,A
-0.468093396,0.3466070936,-1.773747732,0.7785929396,P
0.4397162727,-0.5438730675,0.1131435889,-0.8899635185,U
-1.374947064,1.858125611,0.6701413496,1.643450397,F
-0.854070608,0.0151225979,0.6066453779,-0.9247888874,5
-1.064914178,-0.7522642739,0.6356540315,-0.8477685339,J
0.3280377188,-2.201035091,-0.6408347718,-0.7629740214,4
-0.4544913404,-1.296816906,2.021386987,0.7404822004,Z
0.4959329768,-0.706393241,0.5158922049,-1.664528895,E
1.015098113,0.2544813662,0.2840051063,0.08461788988,V
1.110090509,-1.078437353,-0.4159905472,-2.497072099,F
-0.7878773491,0.02362970639,0.7913470345,-0.153286528,F
0.07412054186,2.946736708,0.4322373234,-1.322222082,P
0.3534285513,-0.2477173126,0.02709910935,-0.8727517262,V
1.22420514,0.71034534,0.4062035419,1.362394363,O
-0.350708061,-2.263328042,0.280187558,0.9969779212,X
0.2078858889,1.219362599,0.120394429,1.41648178,L
0.3217674302,0.9978145446,-0.1410089534,-0.2142230696,J
-1.343528408,-0.3964850918,-1.638347337,-1.006331531,W
0.02231925777,-0.7043750893,0.7898940795,-1.780649254,Y
-1.539439263,0.5358497495,1.976509323,1.146052469,Z
1.72177032,0.1103577384,-1.42699107,0.3024528036,K
-0.1227827032,1.017952896,-0.4851820893,-0.7575327321,S
1.437881569,0.4623089881,0.6451838036,-0.4881876328,Y
0.2525185435,-0.8937639862,-1.451020144,-0.03757147081,C
1.428140019,-0.3073822281,0.8352362326,0.3186589346,U
-0.6535125843,-0.8268982216,0.3656003889,-0.3434417763,Y
0.648526065,0.3821657279,0.8371198185,2.05771303,T
-0.2940309575,1.866947434,-2.424641045,-0.5943992436,0
0.5461355128,-1.165290991,-0.06949308602,0.8394425623,W
0.05559031736,0.4607960821,1.480777373,-1.173949722,Z
0.9114873439,0.3363408046,-0.8903898901,-0.1312223954,S
-0.9075051237,-0.7738184985,0.1234613969,1.72381383,A
0.1189504597,0.8986423375,1.359423481,-0.02513950164,E
-0.8786545673,-1.640172626,-1.324033673,1.131210591,E
-0.01950906875,0.8761129355,-1.549757812,1.65096517,L
-0.003943390778,-0.1007105523,0.08932604103,1.220398054,K
-0.04716929691,-0.8342098712,-1.417680376,-0.9926290062,X
1.408108809,-1.297373171,0.3316636357,0.227962746,3
-1.254859016,0.3797694301,0.2340478339,-0.4121612629,E
0.532226558,-0.5764300668,0.4339825274,-1.034566339,G
-0.4401856978,-0.9205595011,-0.8869080874,-0.7173934482,N
1.755843528,0.5833047521,-0.02300178949,-1.240222409,7
0.3262750274,1.118900236,2.100198977,-0.3026653665,T
0.02488008283,-0.7173224323,1.408195803,0.9613458343,A
-2.338187004,1.448026619,-1.882318628,0.09092061508,Z
-2.329397537,0.226032598,-0.3595503061,-0.5455516848,C
-0.2036042878,-0.3710162423,-0.1202847593,-1.316812692,T
1.626647041,0.2963299488,0.3143409036,-0.03174154986,X
1.915538375,0.9028801607,0.4084029658,0.3800357545,K
-1.0953779,-1.436462335,-0.1366357387,-0.07647222865,O
-1.588549937,-0.192420493,-0.1255186281,-0.1163376546,L
0.6772922482,0.02153562078,-1.54365114,-0.2544818732,D
0.1460325594,0.9567114961,-0.1160329179,-1.118259094,W
0.1629386084,-0.1768312642,-0.5174886513,-0.08648301768,I
0.4460038207,1.42139105,1.864232712,-0.2319436357,O
-0.7666374823,0.8493218071,-2.271482353,0.09794136535,Q
-2.212325575,0.3712402537,0.07670791661,0.5796779159,W
0.4498878592,-0.38298199,0.5351680186,-0.1390490204,J
-0.2263914827,-0.3601022646,-0.2565026948,-0.5914655568,E
0.7316597447,-1.89530746,-0.9778300338,0.6097945719,A
0.09316061663,-0.9413223203,0.9489400994,0.9071851512,O
-0.473135156,-0.1540750458,-1.019197735,0.4633823272,G
-0.3604823508,1.12928193,-0.520626158,-0.5835123509,G
0.3984277529,0.9316266271,0.1265704874,-0.3595621512,F
0.05645565893,0.9428897924,0.4874905816,-0.3251111397,K
0.919765872,1.271893208,0.3256286966,1.438337688,5
0.8264596178,-0.2525775986,-0.9351446348,1.414167066,X
0.2398167504,0.2005459088,0.6766975753,0.3592047039,Q
1.004258141,0.1378197475,0.3409295422,-0.5340902089,6
-0.02290734658,-1.523095326,0.641033357,-0.1042808274,Q
2.455329486,-0.1905687068,0.3023087551,-0.4807484874,C
-1.152558702,-1.857733665,0.1871284054,-1.995974503,Z
-1.576835827,-1.958031251,-0.1406018922,0.6323146807,Q
0.4260678065,-0.1671952606,-1.075381967,-1.092328248,8
-0.7162119744,1.015349409,0.4885141711,-0.6992617504,Q
-1.159867154,-0.7758711646,0.6054921184,-0.29701192,J
-0.08827823105,-0.2069250433,0.1046377656,0.8754226303,F
-0.6104954205,0.5577443252,0.9311487414,0.4367794955,4
0.37939394,-1.317546501,0.001409614966,0.9698559429,A
0.8642106011,1.519592705,1.260238193,0.6543372942,D
1.350423863,0.3451493957,-0.8290006245,0.1859530002,3
0.9560023981,0.5666952049,1.150977651,-0.3600393482,H
-1.012715614,-1.020894825,0.6506493326,-1.216440423,S
-1.08723896,-0.9498281614,-0.6453577419,-0.8599704236,L
1.61426399,0.4887284922,2.352849249,0.268150788,H
0.6626453646,-0.8871125057,0.4762531762,0.06045399922,G
0.005817333422,-2.763755209,-1.300543201,0.5425607173,Q
0.763452968,0.4380330436,-1.231173084,0.8062910706,8
0.02483382784,1.118007586,1.737033744,-0.3749379435,0
-0.3554647248,-1.076554066,0.9658993448,0.659140528,U
-0.7451876069,-0.7828769831,-1.25848323,-1.055936216,M
0.2020931889,-1.282087739,-0.7799348188,1.443649916,Q
0.7607505123,0.0220584687,-0.3513774255,0.2110992784,K
0.5571575714,-1.876648855,-1.430152254,-1.654968503,T
1.31963869,-0.2150696504,-0.3620251268,0.518274728,8
-2.286470759,0.4112935779,-1.539162407,-0.09141769346,T
-0.5732436682,-0.422649981,1.464083644,0.5424386197,2
-0.5575905063,-0.6989577167,-0.9935147692,0.07592955786,P
1.334502802,0.5130167112,-0.5873339556,-0.251175851,Z
-1.496774917,0.7443570878,-0.4821872405,-1.308005917,E
-1.174526622,0.38719559,-1.71853863,-1.281410229,Y
-0.675109833,1.193265612,0.9975019248,-0.521572741,7
0.1570383496,-1.61630839,-0.9035435664,0.3504871075,A
-0.1303420121,-0.8039716994,-0.1130914428,-0.3815489874,S
-1.348765622,0.7141559667,0.04343173967,-0.05786274716,O
0.7601574584,-0.3189763197,0.4332425067,-0.4397310068,2
-0.5268957969,-1.083644879,-0.1617634538,0.6600525773,Z
-0.4615818754,-1.050730817,-0.4264266179,0.8871750235,O
-0.2225152576,0.7534920783,-0.4092888724,-0.2953820202,L
0.7211141299,1.011715953,-0.2715461393,1.211776012,W
1.121356009,0.4685713033,-0.3363262787,0.07860544958,S
0.1649423023,-0.2660205539,-2.143937273,-2.113470734,D
1.345822213,2.363194536,-1.405567635,2.599800125,M
0.1732172937,-0.1163286592,0.3734656206,0.3818052311,I
-0.2892740797,1.439352338,-0.7998530335,-1.208543392,D
1.094007923,0.04968346192,-1.445820261,0.5402086649,H
0.2907450996,0.5901753512,0.8952602401,-0.02551842947,G
-0.2640400706,-1.204051421,0.5041988433,0.6028732588,M
2.027583989,-0.09757649872,-0.4456892009,1.965017773,Q
1.342573074,1.231399801,1.72325729,1.332216206,H
1.536042357,1.585264354,0.9047400549,0.9726967636,N
-0.4945926941,0.008418299501,1.512646585,-0.1145308256,A
0.7966044245,0.2422229703,-0.3817324632,-0.006186852297,B
-0.103387973,0.6908565691,-0.2178702818,-0.3993631767,Z
-1.055039179,1.263498281,-0.2948326153,-0.1312897132,R
0.7699642185,-0.07762084295,-1.569057181,1.759866147,Q
-0.3804818005,-0.4446060359,-0.959612675,0.3751376571,2
0.3436518261,1.653496519,0.3619898713,1.413521433,P
-1.037169458,0.4661505408,-0.4837802593,1.754662682,D
-1.370659764,-0.06666145347,0.7806685435,-0.3419601441,3
-1.21895292,-1.185454213,-0.3133766933,0.5094768418,W
0.3206573978,-2.371135255,1.327589272,-1.326687761,S
-0.02137846556,-0.06210144985,0.5736165792,-0.603958067,E
0.7037932742,0.09420909001,0.2123988301,-0.6984899415,T
0.1265268909,-0.5977580584,0.77246183,0.4066151197,P
0.4729171368,-0.8289015045,-0.2365319441,1.138179936,S
-0.9037192197,-1.377777277,-1.844190068,-0.4726774173,M
1.024344282,-0.4502605932,-0.6837834615,-0.6617286195,W
0.127562374,0.1649545348,0.3020591349,-0.7740687409,E
1.114309508,0.04054514369,-1.945604801,-0.05161273514,P
-1.105121391,2.33019863,-1.632063769,-0.6420564455,Q
-0.6389231567,2.087783603,-0.6642668737,1.279758901,B
0.3946582358,-1.415180934,0.9091325955,-1.030026638,3
0.2296286593,1.221449469,0.2673252539,1.546964872,F
-0.7541856769,-1.428343406,1.642931439,1.298858294,C
0.2762737617,0.7590653791,-0.779599533,0.2247560248,Q
0.7013774064,0.1201620953,1.432006565,-0.1511640086,D
-0.5957849827,-1.448381287,-1.43480865,-1.878632185,C
0.5009486979,0.07050010323,-0.4431167871,0.4579124295,9
0.8595463961,2.785971077,-0.5329287946,-1.136828216,X
0.7118610986,0.002736402263,-0.4008441521,0.5513652289,1
-1.445062483,-0.6110554796,-0.3229669466,0.5473836147,P
0.9540997261,-1.257360084,1.008902584,-0.9065578942,2
-0.8333640122,1.040693703,1.197968015,-1.312923109,N
-1.292614115,0.2766924682,-1.050740805,1.534012683,V
-1.013760047,-0.06657225794,-0.6208539229,0.7302135845,6
-0.9761688753,-0.9745981833,-2.197370167,1.852370914,Y
-1.329729685,1.085331378,1.980574042,1.17684101,L
-0.2186984683,0.08466628623,-0.1735424001,-0.6515112276,R
-1.982991421,1.64359853,1.4685979,1.516741793,P
1.164884389,0.02076415472,-0.5333292465,-1.145034596,3
-1.491799062,0.007564412138,0.6166046678,-1.037413797,Y
-0.9960303726,0.1373005415,1.731781538,0.1758980398,L
0.3038610474,-1.052661615,-0.9700545468,-0.7850813145,H
-1.001331935,0.01718077905,1.782410162,-1.19056782,S
-0.3361023915,-0.8216290653,-0.6261851714,0.5714289075,N
0.422549799,0.5000420408,0.5134558087,0.4881558536,D
1.86787067,1.484582032,-1.357442898,-2.626637119,W
2.005166726,-0.6856219366,-1.561030481,0.1824412239,R
0.5970002489,0.2227084645,0.305167804,-0.08053289019,I
-0.5087732494,1.021734247,1.108644192,0.9432912709,Q
-1.179020062,0.03633092708,1.042836784,1.088222205,4
0.9514020416,-0.3075778089,-0.3683354068,0.2518129385,N
1.218338628,0.7132244741,-1.293506759,-0.7602567898,Q
-0.6375749123,0.2643050812,-1.318300809,-0.3567507948,A
-0.2799519158,-0.4807879512,0.5700953626,0.06428032163,8
0.07016019522,1.671391994,-0.7990683079,1.152375219,Z
0.76512742,1.032661149,0.2022375858,-0.1116970758,N
-0.1648720771,-0.2050521388,-1.352807854,1.070987236,3
-0.9212487856,0.1301830919,-0.4946997866,1.20031966,G
-0.7725976914,0.9717657578,-1.172807159,-0.6291137147,I
-1.168047619,-0.7633915234,-1.101017268,-1.225281822,6
-0.4871408347,-1.570014199,2.023701059,0.9420976043,S
-0.9601095375,-0.5997887081,-0.4201312327,-1.060304573,N
1.14577396,0.2716381019,0.1585364611,-0.1380084964,Z
-0.1930841725,0.9666155984,-1.288474901,-0.604217203,X
-0.3285033058,0.8486678557,-0.04654957572,-0.3497837627,Z
-0.3506411663,0.6826518018,1.213110004,-0.422607459,Q
1.62355807,-0.3896259269,2.020485477,-0.2040847895,P
-0.2818362881,0.799263959,-0.03364683254,0.04170775795,M
-1.37962725,-1.124807098,0.0765727947,-0.9089526295,J
-0.481684848,1.31709991,-0.9139790333,-0.6773040043,K
0.5743558594,-0.7322279531,-0.1585243954,-1.794889937,2
-0.5562455205,-0.9729481308,-0.3588336042,-0.2294769474,B
-0.6621419725,-0.1828130437,0.3283146029,2.252194232,Q
-0.2092643651,1.116097161,-0.8399684596,0.4917501115,W
0.4123369457,-0.4640122784,0.1120521357,0.8290241151,G
-0.2927311792,0.1525518967,0.1714207472,-1.676514124,X
-0.8102171428,1.707644673,-0.2956225944,0.2055113133,H
0.4431112291,0.546865888,-0.8154071764,-0.8147182942,9
0.4214620144,-0.8368232076,1.425804238,0.05237877332,O
-0.7615528314,-2.153481197,-1.241917362,-1.000066138,Y
-1.740843232,-1.618405331,-0.2067168117,0.08852367323,5
0.862218666,-1.028091054,0.132115501,0.9204001443,W
1.151347116,0.1097556918,-0.9872967926,0.7634094988,V
-0.9103345402,-0.9821072317,0.4902264385,0.643449468,Z
0.7616743349,-0.6174058952,-1.652584778,1.875517662,U
-0.9948510425,-0.1034965794,-1.577334887,-0.5372627649,J
0.4105003648,2.351971164,-0.9744797913,0.1636153255,T
0.3638432362,-0.3310786021,0.00841093444,-1.8089523,Y
-0.7265625785,-0.2611407437,0.2431032905,0.1420107413,X
-1.010931237,1.01473906,-0.9257844904,-0.8694905782,H
0.9387987177,0.4211099699,-0.1057120689,-0.5632595517,F
-0.6390668206,-1.289469057,1.124618407,0.6087801694,E
0.8533796978,-0.514837541,0.09731563994,-0.2975225272,2
0.9477493748,0.25926016,0.5495073302,-2.636814233,R
1.905349545,-0.01205484343,2.431791462,1.237996911,N
-0.5166683594,-1.809236189,0.4161440595,-2.280587974,H
1.027779511,-0.02740459264,-0.5645030304,-0.119946714,7
1.551203873,0.466685125,-0.6412599552,-0.1817440108,H
0.9263184644,0.9272906012,0.117345512,0.6898515939,P
-0.6322730802,0.3246884088,0.2981929334,-1.017273356,C
-0.01587409503,0.7884007937,0.6388246706,0.3720478998,B
-0.0100173219,-0.3269545129,-0.3182359021,1.046044195,Y
-0.6345802926,-0.5225079791,0.06856661565,-0.8845595312,E
2.050652685,-1.181549151,-0.5338220337,-2.125312927,F
-0.9088682316,-0.7930141425,-0.3351090386,0.03749225598,7
1.224109951,0.9582741457,1.329757515,-0.2537683912,H
1.718143522,-0.6486344728,0.1424226142,-0.403444926,I
-0.5330048561,-0.2144913498,-0.2359226897,0.9149299398,0
-1.390759107,0.2114062865,0.5906741811,0.08326245752,Q
-0.9280911523,0.7019562505,1.039177845,-0.76225919,N
0.7286718361,-0.3834459859,-0.5629258086,0.4232903949,W
0.3700238976,0.03202042517,-1.263049899,-0.6611897287,L
-0.1745175414,-0.2535613032,1.363441125,-0.3523369506,E
-1.462123493,-1.024080333,0.5160480486,-0.2741811119,O
0.1496262476,-1.258492819,-3.147011566,0.6473773132,U
0.7185724113,0.1226865361,-0.2646832413,-0.01246731631,Y
-0.5832611232,1.866095854,-1.291961761,0.50172048,9
-0.2157721915,0.09625815339,0.500505854,1.266032397,P
-2.008886957,-0.4632624497,0.2352800972,1.576380933,O
-0.3890308557,0.7563330896,-0.7271883968,-0.2419303893,K
0.09475556617,1.4433951,0.4212786865,0.5213037311,W
0.2113972845,-1.091062423,-0.885884936,-1.174210529,Y
0.8679707981,0.05984488384,2.117674057,-0.2756783355,Q
-0.6892196157,-0.4985674564,-0.7544869318,0.2496178498,N
-1.4223126,-0.7992990432,-0.8181683288,0.1751787179,Q
0.1210578206,-1.391757554,0.5406137033,0.6102075164,I
0.3202969321,2.239587937,-1.146741399,-0.5102076867,A
-0.6901419112,0.4910007562,1.058331661,-0.00898897853,A
-0.5217025631,-2.299228435,1.042974298,0.02248805177,F
0.255020814,0.5473895666,-0.5903984119,1.040874628,X
1.173623153,-1.470366337,0.3910819922,2.614733069,P
0.4080120334,0.6660544765,-1.332051316,-1.773270006,A
-0.4046650877,-1.826795662,0.05108156434,-0.3891553246,H
1.311233182,1.071635833,-0.6915172084,-0.1971660055,K
1.329483337,-0.314181398,1.155250072,-0.3101377049,B
-1.334959644,-1.373416912,0.02126353011,0.9024182381,Z
2.268281558,-0.007329471607,0.3946826828,-1.679803443,A
-0.304685067,-1.356296104,-1.62041924,-0.5694217912,Q
-0.5308175611,0.8008314621,-2.274780672,0.1705410622,D
-0.001799869838,-3.465355845,-0.8278260778,1.430808216,Y
-0.2614443755,1.486314299,-1.039578646,0.7190624353,A
0.6276223422,-0.4691938947,-0.1012642391,1.891675552,I
-0.3292984967,0.07171522534,0.4791693873,-1.079075132,Q
-0.742764961,0.7590295298,-1.118109004,0.8846869554,V
0.3837637748,1.115819441,1.333112788,0.3714404051,N
0.1373384253,-0.6623990397,1.75714001,-0.9094045669,W
-1.539605388,-0.8954582172,-0.2332747502,2.666556121,L
0.03530391389,-1.942487137,1.242117582,-0.1843263424,J
0.1820664045,0.4343553231,-0.5838363518,0.6161595462,Z
-1.259901053,-1.114099887,0.2839414501,0.7978916594,X
0.9882016865,-1.163366907,0.1157971505,-0.04853498566,Z
0.2369795486,-1.602384887,1.118379894,-0.5546158547,L
0.9009376608,0.7164539652,1.811875324,-1.330703738,S
0.7276747839,-0.9381739164,0.4798737444,0.347832185,T
0.2871100722,-0.3464000774,-1.15967566,1.049243108,Y
-1.099466363,0.3565327753,-0.1674101527,-1.174867703,E
2.128370757,0.6782855013,-1.13497407,0.4926452079,W
-0.8391138247,-0.006298981591,0.8228167316,-1.684707415,K
0.8835430167,-1.083908362,-0.05634874934,0.5719130108,4
0.3949356592,0.9356675775,0.4019273729,-0.06263127379,X
-1.239740593,-1.063991235,0.1173551312,0.5299843009,H
-0.9216989151,2.013758426,0.5784158079,-0.8324720375,H
-0.4388389856,-1.688725822,-0.7725479635,-1.138873654,G
0.3671936239,0.588573768,0.637054348,0.6369117135,A
-1.398240919,0.7019019117,-1.603974031,-0.001910156595,5
-0.7595563846,-1.767281672,1.903069871,-0.1916585377,M
-0.0325374154,0.9243788337,-0.1487037801,0.3210121777,5
0.2099086241,1.623331898,-1.144754036,0.4122158989,E
-0.4573894975,-0.1178014774,-0.3239718372,0.8798161922,I
0.1261673522,-0.1705815182,-0.08692752973,1.426526761,0
1.385305728,-1.470872558,0.5936920998,-1.331942605,W
0.4119970301,-0.7927813447,1.117095317,3.372951108,S
-0.7948080107,0.2945740396,-1.235113658,-1.038513834,H
-0.4004348249,-0.04087430847,-1.539885206,1.306124844,9
0.06999933636,0.8562485962,-0.5990172772,-0.7660950443,P
0.4802743675,0.9345705459,-1.233171162,-1.027288932,I
0.1691914854,-0.2414718235,-0.1992005774,-0.4215833592,S
-0.2742428413,1.465206209,0.09836581513,-0.1660663196,5
0.3502135241,0.3750843394,-1.319545759,-0.1056410986,P
0.2385290045,0.3731545946,0.755962213,-1.68183629,D
-0.2220481415,2.136199659,0.1973325384,-0.5392303035,G
0.3753087841,1.165427369,-1.357453129,0.6120168632,M
-0.4635725166,1.766087116,0.4558370385,0.2555116498,0
0.2799876204,0.42071717,0.8055240141,-0.7551252273,L
0.9308742483,0.06065058825,1.623671087,0.08601534723,T
-0.2929489739,-0.8802450877,-0.5811783801,0.6548148086,C
-0.2041332164,0.333148655,0.406851809,-1.169391389,E
-0.2424739062,0.3319820237,0.2907423285,-0.2787495014,X
0.1459930942,1.93044756,1.720139362,1.37752246,D
-0.6175932893,-1.614591022,0.01619072914,-0.6046223521,D
0.9229783058,-1.292055333,-1.351997443,0.2838055652,J
-0.9281383289,0.8529611373,0.02444399544,2.340552558,W
-0.821975955,0.8173739883,0.45182476,-1.57002768,2
1.321737109,-0.4006205188,-0.8077980647,1.015631443,M
0.7112894572,0.9231904277,-0.4551701762,1.067814369,0
-0.04730428221,1.394179917,2.344609624,-0.002396653713,A
-1.688335609,-0.3463518146,0.425520384,-0.2248320067,N
0.1605327586,-0.6878990032,-1.421195537,-0.2727826125,I
-1.066809856,1.259937351,-0.2062593752,-0.9706986433,8
0.7457451457,0.2180091623,-1.164389099,0.9981436646,O
-1.113693738,1.714324773,0.08123201036,-0.7748439577,4
0.8362888344,-0.6407115447,0.214117824,0.6723528038,X
-1.253732522,1.755153886,1.009683913,0.8136068785,E
0.688122013,0.1075628161,1.268690293,1.585724698,O
-1.000946803,0.5437791922,1.701536918,-0.8244177494,5
0.2592330956,0.3849700649,0.6239873262,-2.267826928,X
0.6810973569,1.819243891,0.6690910923,-1.138713775,Z
0.0795039851,-0.5157972186,0.03401677385,0.5339966113,H
0.4081007188,0.3142627687,-2.700833636,0.8859132187,D
-1.043827571,-0.659637978,-0.3835591551,3.060846053,P
-0.5594626476,0.3475882191,-1.73081163,0.51756309,V
0.9801453966,1.394326839,-1.456224201,0.7916390975,Z
-0.7235010457,2.558271296,-0.8508182789,-0.475866885,3
0.1002284896,-0.5705440484,-0.002565057077,-2.148292787,B
-2.006153631,1.062675938,0.5690602175,0.4181530332,D
1.698521278,-0.8777147799,2.729602651,1.443464051,8
0.1513826246,-0.5193856128,0.3893040965,-0.4813193209,P
0.9458005884,0.6199854953,2.090553488,-0.4371601567,E
-0.9216522029,0.7484176092,-1.993967923,-0.4389381794,2
1.936294654,1.162779687,-2.154590145,0.7188387264,K
1.550969966,0.1882066496,-0.8505016093,-0.9906490829,K
0.4820613627,-0.2042292969,-0.5006440282,0.3199905731,P
0.2235493095,-0.1956330629,-1.181842075,0.8747981639,H
0.1523404818,-1.239361779,-0.5728784839,2.023121463,G
0.3641051139,0.9119295761,-0.05651817639,-0.4684100583,Q
-0.766293824,-0.2689461055,0.7228795704,-0.7445944272,Z
0.7697049327,-1.639635201,0.4988353168,-0.237019182,F
-2.189869932,0.3340592567,-0.2489773806,-0.3037299449,Z
-1.219167452,-0.09416350313,-0.7594485904,-0.3733872083,I
-1.33130262,0.1590150193,0.4882399863,-0.4212061853,E
5.66E-05,1.475883794,-0.4938829542,-1.34734419,7
0.4279660817,-0.4621428023,2.548931044,-0.6431619091,V
0.3265449417,-0.360347946,-1.712747137,-1.031053268,R
-0.8579947689,0.3019686768,-1.466876137,0.3062745712,M
-1.097458146,0.3944012263,-1.255293026,-0.4392180739,W
0.1725910731,-0.2643898541,-1.49830407,-0.07248264186,2
-0.537247253,0.9871657509,-0.4153191986,-0.9110458377,0
0.7361834519,0.2157460059,-0.3964312354,-0.01170070549,4
-1.916783908,-1.356730327,0.1097714339,-1.22650908,I
-0.5830472858,1.13782872,-0.5922005915,0.4090202231,L
-0.3774721675,0.8678236163,0.1463607334,0.6494298718,L
-0.6695476658,0.1182153382,-1.476485939,0.5352217169,J
